Banjska_attack

The Banjska attack (Albanian: Sulmi në Banjskë, Serbian: Напад у Бањској, romanized: Napad u Banjskoj) was a terrorist attack carried out by Serb militants against the Kosovo Police. The attack occurred in the village of Banjska located in North Kosovo on 24 September 2023.Between 23 and 24 September 2023, Serb militants initiated an attack on Kosovo police as they responded to a situation where trucks lacking license plates were blocking a bridge in Banjska. This incident resulted in the death of Kosovar sergeant Afrim Bunjaku, who was posthumously honored with the Hero of Kosovo order. Subsequently, the attackers sought refuge within Banjska Monastery, which was eventually retaken by the Kosovo Police. During this operation, three of the militants were killed, and a significant cache of weaponry was confiscated. A total of eight people were subsequently apprehended, four of whom were later released. Notably, Serb List Vice-president Milan Radoičić was implicated and later admitted responsibility for the attack, leading to his subsequent arrest.
In the aftermath of the attack, Kosovo, Albania and the European Union, along with several other nations, issued condemnations. Kosovo's Assembly denounced the incident and called for an international inquiry into alleged Serbian state involvement, urging appropriate measures by Western nations. Furthermore, the buildup of Serbian military forces along the Kosovo border prompted regional widespread concern, with calls for de-escalation and the bolstering of NATO deployments. Kosovo alleged Serbian state involvement, presenting evidence of training on Serbian territory. Concurrently, the Kosovo Intelligence Agency confirmed reports of a Serbian base construction near the border.

# Background

The terrorist attack in Banjska occurred within a context of increased tensions in the region. After the decision of Prime Minister Albin Kurti to block all Serbian license plates with the letters KM (Kosovska Mitrovica) within the Republic of Kosovo, citing constitutional concerns,  Kosovo Serbs working in the public sector, including the mayors of four municipalities in northern Kosovo, resigned in protest [30]. After the boycott of the mayors and administrative staff, new elections were scheduled [31]. In November 2022, President Vjosa Osmani set December 18 as the date for new elections in the four municipalities in northern Kosovo. However, after new clashes erupted in northern Kosovo, Osmani decided to postpone the mayoral elections, originally scheduled for 18 December, until April 2023 [32]. This decision received support from European Union (EU) ambassadors. In the days leading up to the rescheduled elections, the main political party in Serb-dominated northern Kosovo, the Serb List, called on the Serb community not to vote, resulting in a boycott of local elections by Serbs in the area who demanded more autonomy. Despite the boycott, a few Kosovo Serbs and the local minority of Albanians in northern Kosovo participated in the elections [34]. Due to the boycott, all four newly elected mayors in the northern municipalities came from Albanian parties. Following the elections, members of the Kosovo Serb community staged protests in front of municipal buildings in northern Kosovo, expressing their discontent with the newly elected mayors [35]. These protests were closely monitored by the Kosovo Police, the European Union Rule of Law Mission in Kosovo (EULEX), and NATO peacekeeping forces. Confrontations transpired between KFOR troops and Kosovo Serb protesters, resulting in injuries sustained by both military personnel and demonstrators. 

# Attack

Between 23 and 24 September 2023, two trucks without licence plates were placed on a bridge at the entrance to the village of Banjska, blocking the road. The blockade was reported to the police in the early morning hours of 24 September. At around 2:30 (CET) three police units arrived at the scene, whereupon they were attacked from different directions by an armed group of about 30 men, with a variety of weapons, including grenades. In the initial shootout, the Kosovar police forces managed to repel the initial attack [4] [37]. Three Kosovar policemen were wounded and transported to the regional hospital in south Mitrovica, but one of them died upon arrival [38] [39]. After the ambush, the group of armed men entered the 14th century Banjska Monastery  and barricaded themselves inside before being encircled by Kosovar security forces [41]. The Eparchy of Raška and Prizren of the Serbian Orthodox Church, which governs the monastery, said that the men, who were wearing masks, broke through the locked gate of the monastery and storming the complex in an armoured vehicle [4]. A group of pilgrims from Novi Sad, Vojvodina were at the monastery at the time of the attack [42] [43]. At 17:27 (CET), Kosovo Special Forces entered and recaptured the monastery, ending the siege [5]. Xhelal Sveçla, Kosovo's Minister of Internal Affairs stated that the village was brought under control after "several consecutive battles" throughout the day [3] [4]. EULEX, the EU mission that acts as the second security responder in Kosovo, was also at the scene [4]. 

## Weaponry

Kosovar authorities initially apprehended eight people, four of which were subsequently released for lack of evidence. The arrested included two gunmen, along with four other Serbs discovered in possession of communication near the incident site, who were investigated for terrorism [21] [22]. Subsequently, a substantial cache of weaponry was seized by the Kosovo Police at the Banjska Monastery. Additionally, vehicles utilised by the attackers were impounded, revealing an extensive arsenal of firearms, explosives, ammunition and logistical support capable of sustaining a group numbering in the hundreds [45] [46]. During the search of the monastery and associated vehicles, authorities uncovered maps and detailed plans, indicative of a meticulously organized, long-term operation [46]. The items encompassed rocket launchers, a heavily armored vehicle, 24 automobiles, two 4×4 motorcycles, 150 explosives, three drones, 30 AK-47s, six machine guns, 29 mortars, and over 100 military uniforms [45]. 

## Attackers

The identity and background of the attackers was not known publicly. They were described as "gunmen" and "Serbian militants". Prosecutor Naim Abazi confirmed that the arrested militants were Serbian citizens [49] [50]. Minister Sveçla said that six gunmen had escaped to Serbia and were receiving treatment for their injuries at a hospital in Novi Pazar [51]. He demanded their extradition to Kosovo. He also claimed that Serbia was operating training camps for "insurgents" and said Kosovar authorities were also investigating Russian involvement in the attack [47]. On 26 September, Kosovo Police unveiled drone video evidence implicating Serb List Vice-president Milan Radoičić as being part of the militant group. The party retains close affiliations to Serbian President Aleksandar Vučić [53]. Radoičić's weapon permits were left behind [54]. Later in an interview, Vučić acknowledged that Radoičić was "a freedom fighter". On 29 September, Radoičić took responsibility for the attack stating through a lawyer that the attack was organised without the knowledge of Serbian authorities or the Serb List, from which he resigned [55]. The same day, Kosovar authorities raided properties he owned, including an lakeside villa, a penthouse apartment and a restaurant. On 3 October, Milan Radoičić was arrested by Serbian authorities following a police raid on his residence and other associated premises. Sveçla described the arrest of the latter as a "symbolic move by Serbia to alleviate Western pressure", emphasising that Kosovo will not establish good neighborly relations with Serbia as long as it "sponsors terrorism" [57] [58]. The following day however, the Supreme Court in Belgrade denied a motion from the public prosecutor's office to place Radoičić in custody for 30 days and released him [59]. 

## Casualties

On the Kosovar side, police sergeant Afrim Bunjaku was killed by the Serb militants. He was posthumously awarded with the order Hero of Kosovo. Three Serb militants were killed. One of the attackers that was killed was identified as Bojan Mijailović, a former bodyguard of Serbian Minister for Kosovo Aleksandar Vulin in 2013 [63] [64] [65]. On 25 September, the body of another Serb militant was found by Kosovar authorities, initially reported as the fourth attacker [66]. Kosovo officials later clarified that this report was inaccurate and that it was the third attacker. On 26 September, photos were released showing the bodies of two Serb militants inside a police vehicle [40]. 

# Aftermath

## Resolutions

### Kosovo and Albania

On 28 September, the Assembly of Kosovo unanimously adopted a resolution, securing 97 votes in favor with no opposing votes or abstentions. The resolution strongly denounced the assault as a "terrorist attack", lamenting the death of sergeant Afrim Bunjaku and emphasising the compelling necessity for a thorough international inquiry into Serbian involvement [68] [69]. Prime Minister Kurti also issued an appeal to Western nations, urging them to enforce punitive measures against Serbia and actively facilitate the extradition of the assailants to Kosovo [69]. In a subsequent development on October 4, the Parliament of Albania announced its plans to convene a session, intending to ratify an extensive 13-point resolution in its forthcoming session [69]. The resolution encompasses the denouncement of the assault, expresses support for security initiatives, commends Kosovo's security institutions, calls on Serbia to cease hostile actions and advocates for a transparent investigation and extradition of the perpetrators for prosecution [70]. On 12 October, the parliament unanimously approved the resolution, endorsing Albania's constitutional institutions to actively engage in the ongoing international community-led investigative efforts [70]. 

### European Union

On 19 October, the European Parliament adopted a resolution on the incident, condemning what it described as a terrorist attack, while also scrutinizing the Serbian government's stance towards Kosovo and its Western allies. The parliamentary action attributed the attack to Serbian paramilitaries and raised concerns about potential Serbian involvement in recent political unrest [72] [73]. It called for measures against the Serbian government, encompassing the possibility of freezing financial support and implementing targeted sanctions in case of confirmed state involvement [72]. It also called Serbia to engage in full cooperation, including the apprehension and extradition of those responsible for the attack, who are presently residing in Serbia, to face justice within Kosovo. The document also delved into the matter of military build-up, the formulation of containment strategies, early local elections, and the need for reconciliation and the integration of Kosovo's Serb community [73]. Aside from promoting peaceful dialogue between Serbia and Kosovo, the resolution also emphasized the removal of punitive measures against Kosovo and outlined a comprehensive roadmap for Kosovo's European Union integration [72]. The resolution garnered support from Kosovo's Prime Minister Kurti and Deputy Prime Minister Besnik Bislimi [73]. 

## Serbian state involvement

On 1 October, Kurti published multiple videos on the social media platform Twitter, claiming to present proof of the Serbian attackers' training in connection with the attack. He revealed that the group had trained at the Serbian army base of Pasuljanske Livade four days prior to the attacks. Kurti and Kosovo Police Director Gazmend Hoxha also alleged additional exercises occurred at the Kopaonik base owned by Milan Radoičić and implicated full Serbian state support under Serbian President Vučić's leadership. Kurti later disclosed that the "terrorist attack" was part of a broader plan aimed at "annexing the northern territories of Kosovo", with the intention of "establishing a corridor to Serbia" for the supply of weapons and troops [75] [76]. On a similar note, Minister Sveçla revealed that the attack had strategic objectives including the "annexation of northern Kosovo". Evidence retrieved from confiscated drone footage confirmed the attack's preparation within Serbia. Sveçla implicated high-ranking Serbian officials, including Vučić, Defense Minister Miloš Vučević and commander Milan Mojsilović, in the training of the attackers. Hoxha also asserted that Serbia furnished logistical support and infrastructure to the group. 

## Serbian military buildup and base construction

On 30 September, the government of the United States officially noted an unusually high presence of Serbian military forces positioned along the Kosovo border. In response, John Kirby, the National Security Council Coordinator for Strategic Communications, called on Serbian authorities to de-escalate the situation and characterized the deployment as "destabilizing" [82]. Kosovo President Osmani, expressed a strong commitment to closely collaborate with the US on that issue and other NATO allies in addressing "security challenges and protecting hard-won freedoms" [82] [79]. Edi Rama, the Prime Minister of Albania, affirmed Albania's alignment with the US' appeal for an immediate de-escalation and emphasised the nation's commitment to ensuring the security and stability of Kosovo [80]. The German Foreign Ministry called upon Serbia to withdraw its troops from the border with Kosovo, emphasising that there "must be no further escalation between Serbia and Kosovo" [81]. Later that day Serbian military convoys were seen withdrawing from the border [82]. On 2 October, President Vučić called reports of a Serbian buildup "not fully accurate", saying that its troop presence in the border had decreased from 14,800 personnel in the previous year to 8,400 personnel a few days prior and finally to 4,400 [83]. NATO announced that the organisation would increase its peacekeeping presence in Kosovo, adding that it would utilize additional soldiers from the United Kingdom. The German government expressed their support for strengthening the NATO-led peace mission KFOR and endorsed the deployment of additional numbers of its soldiers [85]. Later, German Defense Minister Boris Pistorius declared that he had no immediate plans to send additional forces, stating that they are closely monitoring the situation and will "act swiftly if necessary" [86]. On 4 October, Romania announced its commitment to send approximately 100 soldiers to reinforce the KFOR peacekeeping mission [87]. On 2 October, Chairwoman of the Commission of the Kosovo Intelligence Agency Ganimete Musliu confirmed reports in a public statement that Serbia was engaged in the construction of a military base in the vicinity of Izvor near the Kosovo border. The confirmation was based on multiple evidence, including direct observations of military personnel in the area and drone footage that provided visual confirmation of the ongoing construction [89]. 

# Reactions

## Kosovo

President Osmani asserted that the attack had been "orchestrated by Serbian criminal gangs" and characterised it as an assault on Kosovo's territorial integrity. Prime Minister Albin Kurti attributed the assailants as "heavily armed and heavily equipped, professionally trained and planned, politically supported, materially financed and logistically supported by Serbia."   Kurti additionally assigned responsibility to "Serbian-state supported troops" for what he described as "terrorist attacks"  and accused Serbia of plotting to stage a scenario similar to the Bosnian War in the 1990s that enabled the creation of a Serb-dominated entity within the country [90] [47] [90] [90]. Kurti urged Western nations to enact sanctions against Serbia, while Osmani asserted that Serbia persisted in asserting territorial claims and actively incite tensions, akin to what she described as a "Crimea model."  Both Kurti and Dan Ilazi, head of research at the Kosovar Centre for Security Studies, noted that the weapons and equipment used by the attackers were unavailable in the open market and difficult to acquire without high-level connections, possibly within the Serbian government [41] [91]. Kosovo Police General Director Gazmend Hoxha said the attack prompted the largest police operation in the country since the Kosovo War in 1999. The Jarinje and Brnjak border crossings between Kosovo and Serbia were closed due to the incident. On 29 September, Kosovar police raided five locations in three municipalities in the north of the country in connection with the attack, with reports saying several vehicles were confiscated [92]. Serbian media reported that among the locations targeted were a hospital and a restaurant in Mitrovica. A cousin of Afrim Bunjaku issued a statement confirming his death with the headline of the statement written in all capital letters reading "Dying for your Homeland is like being born again". Another family member of the killed police officer called Kurti to join the negotiations with Serbia and withdraw the police from the north of Kosovo to prevent further loss of life [93]. The Serb List announced a three-day period of mourning "to mourn the loss of our fellow citizens", i.e [94] [95]. the militants, in Serb-majority municipalities against Kosovar laws which reserve such actions to the President and municipal authorities. On 26 September, residents of North Mitrovica and three other towns gathered and lit candles for the dead attackers [96]. The Eparchy of Raška and Prizren of the Serbian Orthodox Church condemned the attack and violence in the monastery, expressing condolences to the families of the killed and wounded policemen [97]. In EU sponsored meeting in Brussels between Serbia and Kosovo held in October, Kosovo asked for Milan Radoicic to be handed over for a trial, guaranteed fair by the EU's rule of law mission in Kosovo monitoring it. Serbia rejected the idea. 

## Serbia

President Vučić condemned the killing of what he called an "Albanian police officer" and accused Prime Minister Kurti of being "the sole culprit" for the event and said that "the people fell for the provocations."   He also claimed that the attackers were Kosovo Serbs who "did not want to endure Kurti's terror any longer" [99] [100]. and said that Kurti's refusal to allow the formation of an Association of Serb Municipalities to guarantee autonomy for Kosovar Serbs fueled preexisting tensions [101]. Defence Minister Miloš Vučević told RTS that the attackers were the latest in a long line of fighters who died "for freedom of Kosovo and freedom of Serbia", while several newspapers described them as "heroes" and said the country was collectively in "tears" over those killed in the attack [41]. Vučić claimed on television that the Security Intelligence Agency filmed Kosovar policemen letting a wounded Serb die without helping him. According to him, they laughed while watching him and one of the policemen said that it would not be a shame if the Serb died. He also claimed that private houses where elderly Serbs were living were fired at by the Kosovo police without reason,  and that two Serbs were killed by sniper fire despite them being far away from anyone [103] [104]. Vučić later threatened to prosecute Kosovo police officers who he described as "cold blooded killers" and added that he did not "care what anyone in the world thinks about it" [103]. Serbia declared a national day of mourning for 27 September for what it described as the "tragic events". However, Shqiprim Arifi, the mayor of Preševo in south Serbia, refused to hold a commemoration in the Albanian-majority city [106] [96]. 

# References

[1] https://www.bbc.com/news/world-europe-66905091
[2] https://www.faz.net/aktuell/politik/ausland/kosovo-und-serbien-bisher-schwerste-zusammenstoesse-19198614.html
[3] https://www.botasot.info/aktuale-lajme/2057555/raportohet-se-njesia-speciale-ka-hyre-brenda-manastirit-te-banjskes/
[4] https://www.bbc.com/news/world-europe-66905091
[5] https://www.france24.com/en/live-news/20230924-fighting-ongoing-after-police-officer-killed-in-attack-in-north-kosovo
[6] https://klankosova.tv/kurti-policia-e-kosoves-konfiskoi-sot-qindra-arme-dhe-municione/
[7] https://www.ft.com/content/2a99e631-dc6e-4788-b1f0-d021c9694add
[8] https://klankosova.tv/drejtori-i-policise-ne-mesin-e-te-dyshuarve-ka-qene-edhe-milan-radojciqi/
[9] https://indeksonline.net/ekskluzive-plagoset-milan-radojicic/
[10] https://telegrafi.com/mediumi-boshnjak-millan-radoiciq-ishte-plagosur-gjate-sulmit-terrorist-ne-veri-te-kosoves/
[11] https://kallxo.com/lajm/detaje-per-aksionin-e-policise-dhe-municionet-qe-u-gjeten-ne-banjske/
[12] https://www.zeriamerikes.com/a/7283124.html
[13] https://www.espreso.co.rs/vesti/politika/1373833/uzivo-predsednik-vucic-se-obraca-narodu-povodom-nemira-na-kosmetu
[14] https://de.euronews.com/2023/09/24/kosovarischer-polizist-offenbar-von-serbischer-kampftruppe-erschossen
[15] https://www.botasot.info/aktuale-lajme/2058105/dalin-pamjet-nga-momenti-kur-terroristet-serbe-ikin-maleve-nga-policia-e-kosoves/
[16] https://english.alarabiya.net/News/world/2023/09/24/Police-officer-killed-in-attack-in-north-kosovo-
[17] https://abcnews.go.com/International/wireStory/kosovo-police-officer-killed-wounded-attack-north-raising-103442682
[18] https://albaniandailynews.com/news/kosovo-accuses-serbia-of-involvement-in-paramilitary-ambush
[19] https://www.rferl.org/a/kosovo-police-officer-killed-serb-north-kurti/32606755.html
[20] https://www.france24.com/en/live-news/20230930-kosovo-on-edge-after-deadly-clashes-stir-unease
[21] https://balkaninsight.com/2023/09/27/kosovo-frees-four-serbs-after-clashes-alleges-new-serbia-link/
[22] https://abcnews.go.com/International/wireStory/kosovo-accuses-serbia-direct-involvement-deadly-clashes-investigates-103561899
[23] https://www.koha.net/en/arboretum/393050/ra%C5%A1i%C4%87-two-attackers-killed%2C-one-injured-and-one-arrested/
[24] https://telegrafi.com/svecla-gjashte-terroriste-po-trajtohen-ne-novi-pazar-serbia-ti-dorezoje-ata/
[25] https://klankosova.tv/krejt-arsenali-i-armatimit-qe-u-kap-nga-policia-ne-veri/
[26] https://telegrafi.com/arrestohen-edhe-dy-persona-ne-veri-konfiskohet-arsenal-armesh/
[27] https://euronews.al/en/european-parliament-approves-resolution-for-serbias-attack-on-banjska/
[28] https://www.koha.net/arberi/393232/kurti-serbia-te-mbahet-plotesisht-pergjegjese-per-sulmet-ne-veri/
[29] https://web.archive.org/web/20230926131538/https://www.eeas.europa.eu/eeas/kosovo-high-representative-borrell-speaks-prime-minister-kurti-and-president-vu%C4%8Di%C4%87-following-attack_en
[30] https://www.evropaelire.org/a/kurti-dialogu-kosove-serbi-/32002310.html
[31] https://www.evropaelire.org/a/serbet-veri-doreheqje-/32118880.html
[32] https://www.evropaelire.org/a/takimi-presidentja-lideret-partite-zgjedhjet-veri-/32130241.html
[33] https://n1info.rs/english/news/kosovo-president-postpones-elections-in-north-kosovo-for-april/
[34] https://www.voanews.com/a/serbs-in-north-kosovo-boycott-local-elections/7062493.html
[35] https://kosovotwopointzero.com/cka-treguan-zgjedhjet-ne-veri/
[36] https://balkaninsight.com/2023/05/29/kosovo-serbs-continue-protests-against-new-mayors-in-north/
[37] https://www.theguardian.com/world/2023/sep/24/gunmen-northern-kosovo-monastery-albin-kurti
[38] https://english.alarabiya.net/News/world/2023/09/24/Police-officer-killed-in-attack-in-north-kosovo-
[39] https://web.archive.org/web/20230924093105/https://www.aljazeera.com/news/2023/9/24/one-police-officer-killed-in-kosovo-attack-blamed-on-serbia
[40] https://www.rferl.org/a/kosovo-police-officer-killed-serb-north-kurti/32606755.html
[41] https://www.aljazeera.com/news/2023/9/30/vucic-wants-war-kosovo-pm-accuses-belgrade-of-inciting-violence
[42] https://eparhija-prizren.com/en/news/urgent-announcement-of-the-diocese-of-raska-prizren-regarding-the-armed-conflict-near-banjska-monastery/
[43] https://www.politika.rs/sr/clanak/573391/Eparhija-rasko-prizrenska-povodom-oruzanog-sukoba-pored-manastira-Banjske
[44] https://www.ft.com/content/2a99e631-dc6e-4788-b1f0-d021c9694add
[45] https://www.tagesschau.de/ausland/europa/kosovo-serbien-waffen-arsenal-100.html
[46] https://apnews.com/article/kosovo-serbia-gunmen-tension-mourning-monastery-attack-4c381bcd34374d81d59adb3a473925b4
[47] https://www.aljazeera.com/news/2023/9/25/kosovo-demands-serbia-hand-over-escaped-serb-gunmen
[48] https://balkaninsight.com/2023/10/04/belgrade-court-rejects-detention-for-kosovo-serb-kingpin-radoicic/
[49] https://bnn-news.com/monastery-attack-escalates-kosovo-serbia-conflict-249809
[50] https://www.cnn.com/2023/05/31/europe/albin-kurti-kosovo-serbia-interview-intl/index.html
[51] https://www.evropaelire.org/a/arrestim-sulm-veri-shtetas-serbia-/32608720.html
[52] https://apnews.com/article/kosovo-serbia-clashes-raid-police-f671bd21560f60bdca72d2daf7ce50ef
[53] https://kallxo.com/lajm/video-publikohen-pamje-nga-droni-svecla-radojciq-shihet-ne-mesin-e-grupit-terrorist/
[54] https://balkaninsight.com/2019/10/16/serbias-president-was-real-loser-in-kosovo-election/
[55] https://euronews.al/vucic-mbron-terroristet-radoicic-eshte-nje-luftetar-per-liri/
[56] https://balkaninsight.com/2023/09/29/kosovo-serb-kingpin-radoicic-takes-responsibility-for-weekend-shootout/
[57] https://abcnews.go.com/International/wireStory/serbian-authorities-detained-alleged-organizer-recent-shootout-kosovo-103686267
[58] https://telegrafi.com/arrestohet-milan-radoiciq/
[59] https://telegrafi.com/svecla-arrestimi-radoiciqit-eshte-nje-farse/
[60] https://www.tagesspiegel.de/internationales/serbischer-angriff-im-kosovo-radelsfuhrer-milan-radoicic-aus-haft-entlassen-10570240.html
[61] https://kosovapress.com/en/afrim-bunjaku-shpallet-hero-i-kosoves/
[62] https://euronews.al/en/president-osmani-posthumously-awards-hero-of-the-nation-medal-to-afrim-bunjaku/
[63] https://abcnews.go.com/International/wireStory/kosovo-police-officer-killed-wounded-attack-north-raising-103442682
[64] https://www.tiranatimes.com/?p=153982
[65] https://www.reuters.com/world/europe/serbia-investigate-killing-policeman-northern-kosovo-vucic-2023-09-28/
[66] https://euronews.al/en/svecla-one-of-the-slain-attackers-in-banjska-was-vulins-guard-in-2013/
[67] https://indeksonline.net/ekskluzive-trupat-e-dy-serbeve-te-vrare-ne-veturen-e-policise-se-kosoves/?mibextid=Zxz2cZ
[68] https://www.kuvendikosoves.org/shq/punesimi/per-publikun/lajmi/kuvendi-miratoi-rezoluten-nepermjet-se-ciles-33382/
[69] https://euronews.al/en/kosovo-seeks-international-inquiry-into-serbias-involvement-in-banjska-attack/
[70] https://www.koha.net/arberi/394305/ps-ja-e-opozita-ne-shqiperi-behen-bashke-per-kosoven/
[71] https://telegrafi.com/parlamenti-shqiperise-miraton-rezoluten-per-kosoven-101-vota-pro/
[72] https://europeanwesternbalkans.com/2023/10/19/ep-adopts-resolution-on-banjska-calls-for-measures-against-serbian-government-if-its-involvement-is-proven/
[73] https://www.europarl.europa.eu/news/en/press-room/20231013IPR07135/serbia-and-kosovo-must-work-to-de-escalate-the-situation-in-northern-kosovo
[74] https://telegrafi.com/kurti-mirepret-rezoluten-e-pe-se-shume-siguri-per-kosoven-serbise-iu-kerkua-largimi-bazave-ushtarake-pergjate-kufirit/
[75] https://telegrafi.com/videot-e-reja-nga-kosova-tronditin-serbine-si-raportuan-mediat-rajonale-pamjet-e-fundit-te-publikuara-nga-policia-e-kosoves/
[76] https://telegrafi.com/kurti-terroristet-qe-kryen-sulmet-ne-veri-u-trajnuan-ne-nje-nga-bazat-kryesore-te-ushtrise-serbe/
[77] https://telegrafi.com/kurti-sulmi-terrorist-ne-veri-kishte-qellim-aneksimin-e-veriut-te-kosoves/
[78] https://www.sueddeutsche.de/politik/kosovo-serbien-militaer-usa-1.6263339
[79] https://www.tagesschau.de/ausland/europa/kosovo-serbien-usa-truppenaufmarsch-grenze-100.html
[80] https://telegrafi.com/shba-kerkoi-serbise-terheq-trupat-nga-kufiri-kosoven-osmani-te-perkushtuar-per-te-punuar-ngushte-shba-ne-dhe-nato-n/
[81] https://telegrafi.com/shba-kerkoi-nga-serbia-te-terheq-ushtrine-nga-kufiri-kosoven-reagon-edi-rama/
[82] https://www.sueddeutsche.de/politik/kosovo-serbien-militaer-usa-1.6263339
[83] https://www.slobodnaevropa.org/a/vojni-konvoj-jug-srbije-predejane/32617049.html
[84] https://edition.cnn.com/2023/10/02/europe/serbia-president-aleksandar-vucic-amanpour-interview-intl/index.html
[85] https://apnews.com/article/kosovo-serbia-clashes-raid-police-f671bd21560f60bdca72d2daf7ce50ef
[86] https://www.sueddeutsche.de/politik/konflikte-sorge-im-kosovo-baerbock-warnt-vor-eskalation-dpa.urn-newsml-dpa-com-20090101-231001-99-402441
[87] https://www.zeit.de/politik/deutschland/2023-10/bundesverteidigungsminister-boris-pistorius-kosovo-serbien
[88] https://www.dw.com/de/rum%C3%A4nien-schickt-soldaten-zur-verst%C3%A4rkung-in-den-kosovo/a-66991032
[89] https://telegrafi.com/musliu-serbia-po-nderton-baze-ushtarake-afer-kufirit-kosoven/
[90] https://balkaninsight.com/2023/09/24/kosovo-pm-accuses-serbia-backed-gunmen-of-shooting-kosovo-policemen/
[91] https://www.zeit.de/politik/ausland/2023-09/kosovo-angreifer-serbien-albin-kurti?utm_referrer=https%3A%2F%2Fwww.google.com%2F
[92] https://www.aljazeera.com/news/2023/9/24/one-police-officer-killed-in-kosovo-attack-blamed-on-serbia
[93] https://www.gazetaexpress.com/vjen-reagimi-i-familjes-se-policit-qe-u-vra-sot-ne-veri/
[94] https://24sedam.rs/politika/vesti/246044/oglasio-se-clan-porodice-stradalog-policajca-sa-kim/vest
[95] https://www.politika.rs/sr/clanak/573404/Clanova-porodice-policajca-ubijenog-na-severu-Kosova-pozvali-premijera-tkz-Kosova-da-ne-ugrozava-vise-zivote
[96] https://euronews.al/en/serbia-declares-day-of-mourning-following-tragic-events-in-kosovo/
[97] https://www.france24.com/en/live-news/20230926-kosovo-court-remands-suspects-in-police-ambush-standoff
[98] https://apnews.com/article/kosovo-serbia-dialogue-tensions-eu-us-eda7a7e4114b9f4005d218d34f5a9912
[99] https://www.slobodnaevropa.org/a/32607171.html
[100] https://kossev.info/vucic-o-banjskoj-srbi-sa-kim-se-pobunili-naseli-na-kurtijevu-provokaciju-bojazan-da-je-i-cetvrti-stradao/
[101] https://mondo.rs/Info/Srbija/a1833368/Uzivo-Aleksandar-Vucic-o-situaciji-na-Kosovu-i-Metohiji.html
[102] https://www.barrons.com/news/serbia-holds-day-of-mourning-after-clashes-in-kosovo-a29c522e
[103] https://www.danas.rs/vesti/politika/vucic-povodom-situacije-na-kosovu-srbi-se-pobunili-protiv-kurtijevog-terora/
[104] https://www.politika.rs/sr/clanak/573441/Predsednik-Vucic-Ovo-je-jedan-od-najtezih-dana-za-nas-narod-i-nasu-zemlju
[105] https://www.b92.net/eng/news/politics.php?yyyy=2023&mm=09&dd=29&nav_id=116727
[106] https://www.euractiv.com/section/politics/news/vucic-blames-kurti-for-police-ambush-murder-monastery-standoff-in-north/
[107] https://www.gazetaexpress.com/sinani-tha-se-presheva-mbajti-zi-per-terroristet-reagon-shqiprim-arifi/
[108] https://www.botasot.info/lajme/2069159/vuciq-na-ka-borxh-pergjigje-konkrete-presidenti-kroat-nga-tirana-i-kerkon-llogari-serbise-per-banjsken/
[109] https://www.koha.net/arberi/393464/rama-be-ja-ta-denoje-diten-e-zise-ne-serbi/
[110] https://telegrafi.com/shqiperia-nuk-pajtohet-ne-per-kosoven-rama-deklarata-e-borrell-nuk-pergjigjet-realitetit/
[111] https://telegrafi.com/berisha-vuciqin-rajoni-nuk-te-gjeje-paqe/
[112] https://telegrafi.com/ministrat-shqiptare-te-jashtem-dhe-te-brendshem-nisen-per-ne-prishtine-homazhe-ne-nder-te-deshmorit-afrim-bunjaku/
[113] https://zeri.info/aktuale/508391/parlamenti-i-shqiperise-nderon-heroin-afrim-bunjaku-nis-seancen-me-nje-minute-heshtje/
[114] https://telegrafi.com/kuvendi-shqiperise-mban-nje-minute-heshtje-ne-nder-te-policit-afrim-bunjaku/
[115] https://a2news.com/2023/09/25/heroi-afrim-bunjaku-nderohet-dhe-ne-tirane-ndizen-qirinj-per-vepren-e-tij/
[116] https://www.aa.com.tr/en/europe/albania-croatia-urge-west-eu-to-implement-measures-against-serbia/3006119
[117] https://www.predsjednik.hr/en/news/president-milanovic-after-meeting-with-president-of-kosovo-serbia-must-give-answers-about-events-in-the-north-of-kosovo/
[118] https://euronews.al/en/michel-situation-between-kosovo-and-serbia-is-a-problem-for-region-and-europe/
[119] https://www.eeas.europa.eu/eeas/kosovo-statement-high-representative-josep-borrell-attack-against-kosovo-police_en?s=321
[120] https://euronews.al/a-do-te-kete-sanksione-ndaj-serbise-pergjigjen-von-der-leyen-dhe-scholz/
